brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,log_price,log_km_driven,brand_grouped,fuel_type_grouped,km_per_year
Maruti,Swift,3,36000,Dealer,Diesel,Manual,28.4,1248,74.0,5,625000,13.345508528717259,10.491301994830229,Maruti,Diesel,12000.0
Maruti,Ciaz,2,10000,Individual,Petrol,Manual,21.56,1462,103.25,5,995000,13.81049902116535,9.210440366976517,Maruti,Petrol,5000.0
Maruti,Swift Dzire,3,50000,Individual,Diesel,Manual,28.4,1248,74.02,5,690000,13.444448325847754,10.819798284210286,Maruti,Diesel,16666.666666666668
Volkswagen,Vento,10,50000,Individual,Diesel,Manual,20.54,1598,103.6,5,400000,12.899222326086994,10.819798284210286,Volkswagen,Diesel,5000.0
Maruti,Swift Dzire,6,10000,Individual,Petrol,Manual,20.85,1197,83.14,5,585000,13.279368835614243,9.210440366976517,Maruti,Petrol,1666.6666666666667
Honda,Amaze,8,92000,Dealer,Diesel,Manual,25.8,1498,98.6,5,425000,12.959846800844963,11.429554725537322,Honda,Diesel,11500.0
Ford,Figo,11,54523,Dealer,Diesel,Manual,20.0,1399,68.0,5,280000,12.54254845357358,10.906396250690733,Ford,Diesel,4956.636363636364
Ford,Figo,5,25780,Dealer,Petrol,Manual,18.16,1196,86.8,5,525000,13.171155446333852,10.15739306550038,Ford,Petrol,5156.0
Toyota,Fortuner,11,131000,Dealer,Diesel,Manual,11.5,2982,171.0,7,1185000,13.98525417643287,11.782960235741939,Toyota,Diesel,11909.09090909091
Maruti,Swift Dzire,6,30000,Individual,Petrol,Manual,20.85,1197,83.14,5,450000,13.017005083966255,10.308985993422082,Maruti,Petrol,5000.0
Maruti,Ciaz,3,65120,Dealer,Petrol,Manual,20.73,1373,91.1,5,850000,13.652992804936396,11.084002356823872,Maruti,Petrol,21706.666666666668
Maruti,Swift,3,50000,Individual,Diesel,Automatic,28.4,1248,74.0,5,550000,13.217675375388819,10.819798284210286,Maruti,Diesel,16666.666666666668
Hyundai,Creta,4,66000,Dealer,Petrol,Manual,13.0,1591,121.3,5,1149000,13.954403427152533,11.097425172408931,Hyundai,Petrol,16500.0
Hyundai,Grand i10,2,7000,Dealer,Petrol,Manual,18.9,1197,81.86,5,565000,13.244582780038517,8.853808274977197,Hyundai,Petrol,3500.0
Tata,Safari,14,74555,Dealer,Diesel,Manual,11.57,2179,138.1,7,105000,11.561725152903833,11.219305799851695,Tata,Diesel,5325.357142857143
Maruti,Alto,3,25000,Individual,Petrol,Automatic,23.95,998,67.1,5,410000,12.923914877701906,10.12667110305036,Maruti,Petrol,8333.333333333334
Hyundai,i20,8,90000,Individual,Diesel,Manual,21.9,1396,88.76,5,415000,12.936036208848487,11.407576060361786,Hyundai,Diesel,11250.0
Maruti,Ciaz,4,60000,Individual,Diesel,Manual,28.09,1248,88.5,5,600000,13.304686600863562,11.002116507732017,Maruti,Diesel,15000.0
Maruti,Swift Dzire,13,79000,Dealer,Diesel,Manual,19.3,1248,73.9,5,295000,12.59473402514672,11.277215789596893,Maruti,Diesel,6076.923076923077
Maruti,Alto,9,67000,Dealer,Petrol,Manual,19.7,796,46.3,5,235000,12.367345048436391,11.112462823634855,Maruti,Petrol,7444.444444444444
Hyundai,i20,5,51000,Dealer,Petrol,Manual,18.6,1197,81.83,5,621000,13.339087971220277,10.839600519357369,Hyundai,Petrol,10200.0
Mahindra,Bolero,7,89000,Dealer,Diesel,Manual,15.96,2523,62.1,7,625000,13.345508528717259,11.39640288460621,Mahindra,Diesel,12714.285714285714
Maruti,Alto,12,26097,Dealer,Petrol,Manual,19.7,796,46.3,5,175000,12.07254696717504,10.169613962022192,Maruti,Petrol,2174.75
Volkswagen,Polo,6,61000,Dealer,Diesel,Manual,20.14,1498,88.8,5,625000,13.345508528717259,11.0186455364637,Volkswagen,Diesel,10166.666666666666
Hyundai,Grand i10,7,44904,Dealer,Petrol,Manual,18.9,1197,81.86,5,400000,12.899222326086994,10.71230442610505,Hyundai,Petrol,6414.857142857143
Maruti,Swift,10,133592,Dealer,Diesel,Manual,28.4,1248,74.0,5,360000,12.793862088206213,11.802553143502424,Maruti,Diesel,13359.2
Audi,Q7,9,130000,Dealer,Diesel,Automatic,12.07,2967,241.4,7,1950000,14.48334044336031,11.775297421715827,Audi,Diesel,14444.444444444445
Toyota,Innova,13,119440,Dealer,Diesel,Manual,12.99,2494,100.6,7,400000,12.899222326086994,11.690577804582578,Toyota,Diesel,9187.692307692309
Jeep,Compass,3,4000,Dealer,Diesel,Manual,17.1,1956,170.0,5,1750000,14.375126917328105,8.294299608857235,Jeep,Diesel,1333.3333333333333
Ford,Aspire,4,54000,Dealer,Diesel,Manual,25.83,1498,99.0,5,675000,13.42246945133505,10.896757843893464,Ford,Diesel,13500.0
Maruti,S-Presso,1,1000,Individual,Petrol,Manual,21.7,998,67.0,5,490000,13.102162710901053,6.90875477931522,Maruti,Petrol,1000.0
Maruti,Ciaz,3,30000,Dealer,Diesel,Manual,28.09,1248,88.5,5,1095000,13.90626583447433,10.308985993422082,Maruti,Diesel,10000.0
Hyundai,i20,6,72000,Dealer,Diesel,Manual,21.27,1396,88.76,5,600000,13.304686600863562,11.184435286790631,Hyundai,Diesel,12000.0
Maruti,Alto,14,86156,Dealer,Petrol,Manual,19.7,796,46.3,5,185000,12.128116509451258,11.363926492282573,Maruti,Petrol,6154.0
Honda,Jazz,5,65000,Dealer,Diesel,Manual,27.3,1498,98.6,5,590000,13.28787951079572,11.082157933374816,Honda,Diesel,13000.0
Volkswagen,Vento,10,56238,Dealer,Diesel,Manual,20.54,1598,103.6,5,415000,12.936036208848487,10.93736574538763,Volkswagen,Diesel,5623.8
Maruti,Vitara,2,66622,Dealer,Diesel,Manual,24.3,1248,88.5,5,910000,13.721200977393528,11.106805142255848,Maruti,Diesel,33311.0
Maruti,Swift,7,100000,Individual,Diesel,Manual,25.2,1248,74.0,5,400000,12.899222326086994,11.51293546492023,Maruti,Diesel,14285.714285714286
Toyota,Innova,11,80000,Individual,Diesel,Manual,12.8,2494,102.0,8,518000,13.157732451741687,11.289794413577894,Toyota,Diesel,7272.727272727273
Maruti,Swift,4,70000,Dealer,Diesel,Manual,25.2,1248,74.0,5,630000,13.353476685668044,11.156264806643742,Maruti,Diesel,17500.0
Maruti,Alto,9,60000,Individual,Petrol,Manual,19.7,796,46.3,5,185000,12.128116509451258,11.002116507732017,Maruti,Petrol,6666.666666666667
Maruti,Alto,3,15453,Trustmark Dealer,Petrol,Manual,24.7,796,47.3,5,327000,12.69771850797869,9.645623148493529,Maruti,Petrol,5151.0
Maruti,Alto,6,70000,Individual,Petrol,Manual,23.95,998,67.05,5,265000,12.487488878546145,11.156264806643742,Maruti,Petrol,11666.666666666666
Renault,Triber,1,5600,Individual,Petrol,Manual,20.0,999,71.0,7,800000,13.592368256649284,8.630700432209832,Renault,Petrol,5600.0
Hyundai,Grand i10,6,142996,Dealer,Diesel,Manual,24.0,1120,70.0,5,420000,12.948012371209098,11.870578930001003,Hyundai,Diesel,23832.666666666668
Mahindra,Thar,5,62000,Dealer,Diesel,Manual,16.55,2498,105.0,6,799000,13.591117476312084,11.034905792929415,Mahindra,Diesel,12400.0
Volkswagen,Polo,4,50000,Individual,Diesel,Manual,20.14,1498,88.0,5,790000,13.579789490265188,10.819798284210286,Volkswagen,Diesel,12500.0
Tata,Hexa,3,25000,Individual,Diesel,Manual,17.6,2179,153.86,7,800000,13.592368256649284,10.12667110305036,Tata,Diesel,8333.333333333334
Tata,Hexa,2,34293,Dealer,Diesel,Manual,17.6,2179,153.86,7,1380000,14.137594781770806,10.442725690738797,Tata,Diesel,17146.5
Ford,Ecosport,3,50000,Individual,Diesel,Manual,23.0,1498,98.96,5,980000,13.795308871054397,10.819798284210286,Ford,Diesel,16666.666666666668
Maruti,S-Presso,2,5000,Individual,Petrol,Manual,21.7,998,67.0,5,420000,12.948012371209098,8.517393171418904,Maruti,Petrol,2500.0
Maruti,Wagon R,7,76470,Dealer,Petrol,Manual,20.51,998,67.04,5,310000,12.644330802262578,11.244666862976437,Maruti,Petrol,10924.285714285714
Maruti,Wagon R,10,78010,Dealer,Petrol,Manual,20.51,998,67.04,5,309000,12.6410997921206,11.264605121369573,Maruti,Petrol,7801.0
Mahindra,Marazzo,2,33000,Dealer,Diesel,Manual,17.3,1497,121.0,8,1335000,14.104442598879876,10.404293143019792,Mahindra,Diesel,16500.0
Maruti,Swift Dzire,7,101931,Dealer,Diesel,Manual,19.3,1248,73.9,5,530000,13.180634172318978,11.532061203278705,Maruti,Diesel,14561.57142857143
Maruti,Swift,3,110000,Individual,Diesel,Manual,28.4,1248,74.0,5,600000,13.304686600863562,11.608244735642321,Maruti,Diesel,36666.666666666664
Maruti,Swift,5,82000,Dealer,Diesel,Manual,25.2,1248,74.0,5,575000,13.26212705890841,11.314486721293981,Maruti,Diesel,16400.0
Hyundai,i20,6,90000,Dealer,Diesel,Manual,21.9,1396,88.76,5,540000,13.199326270390594,11.407576060361786,Hyundai,Diesel,15000.0
Maruti,Alto,6,35236,Dealer,Petrol,Manual,22.74,796,47.3,5,300000,12.611541086966115,10.469851945892822,Maruti,Petrol,5872.666666666667
Hyundai,Verna,3,75000,Dealer,Diesel,Manual,22.0,1582,126.2,5,900000,13.710151153416941,11.225256725762893,Hyundai,Diesel,25000.0
Maruti,Alto,6,25000,Individual,Petrol,Manual,23.95,998,67.05,5,350000,12.765691290604371,10.12667110305036,Maruti,Petrol,4166.666666666667
Mahindra,XUV500,6,63516,Dealer,Diesel,Manual,15.1,2179,140.0,7,850000,13.652992804936396,11.059062865586538,Mahindra,Diesel,10586.0
Maruti,Ciaz,3,14000,Dealer,Petrol,Manual,20.73,1373,91.1,5,840000,13.641158361294979,9.546884034617925,Maruti,Petrol,4666.666666666667
Maruti,Wagon R,2,11400,Dealer,Petrol,Manual,20.52,1197,81.8,5,490000,13.102162710901053,9.34145634983372,Maruti,Petrol,5700.0
Maruti,Celerio,7,39000,Dealer,Petrol,Automatic,23.1,998,67.04,5,465000,13.049794835104816,10.571342565808699,Maruti,Petrol,5571.428571428572
Ford,Ecosport,3,60000,Individual,Diesel,Manual,23.0,1498,98.96,5,850000,13.652992804936396,11.002116507732017,Ford,Diesel,20000.0
Hyundai,i10,12,80000,Individual,Petrol,Manual,20.36,1197,78.9,5,145000,11.884495917930655,11.289794413577894,Hyundai,Petrol,6666.666666666667
BMW,3,6,40000,Dealer,Diesel,Automatic,19.59,1995,184.0,5,3000000,14.914123179965662,10.596659732783579,BMW,Diesel,6666.666666666667
Honda,City,7,98000,Individual,Diesel,Manual,26.0,1498,98.6,5,580000,13.270785106659046,11.49273296168228,Honda,Diesel,14000.0
Hyundai,Grand i10,4,25000,Individual,Petrol,Manual,18.9,1197,82.0,5,600000,13.304686600863562,10.12667110305036,Hyundai,Petrol,6250.0
Maruti,Baleno,4,75000,Dealer,Diesel,Manual,27.39,1248,74.0,5,645000,13.377007146164305,11.225256725762893,Maruti,Diesel,18750.0
Maruti,Swift,5,46852,Dealer,Diesel,Manual,22.9,1248,74.0,5,620000,13.3374763699232,10.754770319768017,Maruti,Diesel,9370.4
Honda,City,13,70000,Dealer,Petrol,Manual,17.7,1497,78.0,5,235000,12.367345048436391,11.156264806643742,Honda,Petrol,5384.615384615385
Maruti,XL6,1,14000,Dealer,Petrol,Manual,19.01,1462,103.2,6,1150000,13.955273369904273,9.546884034617925,Maruti,Petrol,14000.0
Mahindra,Thar,4,30000,Individual,Diesel,Manual,16.55,2498,105.0,6,850000,13.652992804936396,10.308985993422082,Mahindra,Diesel,7500.0
Maruti,Celerio,6,50000,Individual,Diesel,Manual,27.62,793,47.0,5,290000,12.577639650232573,10.819798284210286,Maruti,Diesel,8333.333333333334
Maruti,Swift,11,100000,Individual,Diesel,Manual,17.8,1248,75.0,5,250000,12.429220196836383,11.51293546492023,Maruti,Diesel,9090.90909090909
Maruti,Wagon R,5,40000,Individual,Petrol,Manual,20.51,998,67.04,5,325000,12.691583538230217,10.596659732783579,Maruti,Petrol,8000.0
Maruti,Ciaz,5,99000,Individual,Diesel,Manual,28.09,1248,88.5,5,651000,13.386266457287837,11.502885230075814,Maruti,Diesel,19800.0
Datsun,GO,4,35000,Individual,Petrol,Manual,19.44,1198,67.0,7,350000,12.765691290604371,10.463131911491967,Datsun,Petrol,8750.0
Volkswagen,Polo,8,60000,Individual,Diesel,Manual,22.07,1199,73.9,5,400000,12.899222326086994,11.002116507732017,Volkswagen,Diesel,7500.0
Honda,City,12,80000,Individual,Petrol,Manual,17.0,1497,118.0,5,320000,12.676079399771027,11.289794413577894,Honda,Petrol,6666.666666666667
Mahindra,XUV500,6,87000,Dealer,Diesel,Manual,16.0,2179,140.0,7,1350000,14.115615891155079,11.373674891823535,Mahindra,Diesel,14500.0
Maruti,Swift,6,43000,Dealer,Petrol,Manual,22.0,1197,81.8,5,540000,13.199326270390594,10.668978650219241,Maruti,Petrol,7166.666666666667
Maruti,Baleno,4,35000,Dealer,Petrol,Automatic,19.56,1197,81.8,5,670000,13.415034483903348,10.463131911491967,Maruti,Petrol,8750.0
Honda,City,12,68759,Dealer,Petrol,Manual,17.0,1497,118.0,5,350000,12.765691290604371,11.138377459496786,Honda,Petrol,5729.916666666667
Volkswagen,Polo,6,87566,Dealer,Petrol,Manual,15.26,1598,103.5,5,441000,12.996802422000108,11.380159493621802,Volkswagen,Petrol,14594.333333333334
Ford,Aspire,4,20000,Individual,Petrol,Manual,18.16,1196,86.8,5,590000,13.28787951079572,9.90353755128617,Ford,Petrol,5000.0
Skoda,Rapid,5,31800,Dealer,Petrol,Automatic,14.84,1598,103.2,5,685000,13.437175577097312,10.367253014814716,Skoda,Petrol,6360.0
Hyundai,Creta,2,5000,Individual,Petrol,Automatic,14.8,1591,121.3,5,1350000,14.115615891155079,8.517393171418904,Hyundai,Petrol,2500.0
Maruti,Wagon R,4,41000,Dealer,Petrol,Automatic,20.51,998,67.0,5,435000,12.983103608918753,10.62135173563291,Maruti,Petrol,10250.0
Maruti,Baleno,3,60000,Dealer,Diesel,Manual,27.39,1248,74.0,5,850000,13.652992804936396,11.002116507732017,Maruti,Diesel,20000.0
Renault,KWID,1,4000,Individual,Petrol,Manual,25.17,799,53.3,5,429000,12.969214528909768,8.294299608857235,Renault,Petrol,4000.0
Ford,Ecosport,6,69000,Dealer,Diesel,Manual,22.77,1498,98.59,5,599000,13.303018546545275,11.141876276228,Ford,Diesel,11500.0
Toyota,Innova,5,120000,Individual,Diesel,Automatic,11.36,2755,171.5,7,1500000,14.220976332738882,11.695255355062795,Toyota,Diesel,24000.0
Maruti,Ciaz,3,29349,Dealer,Petrol,Manual,20.73,1373,91.1,5,990000,13.805461232211272,10.287047825256243,Maruti,Petrol,9783.0
Audi,A4,3,17000,Dealer,Petrol,Automatic,17.84,1395,147.51,5,3400000,15.039286283703994,9.741027444837728,Audi,Petrol,5666.666666666667
Toyota,Fortuner,9,74896,Dealer,Diesel,Manual,12.55,2982,168.5,7,1400000,14.151983508870947,11.223869115298612,Toyota,Diesel,8321.777777777777
BMW,3,11,51000,Dealer,Diesel,Automatic,16.07,1995,181.0,5,925000,13.73755009757506,10.839600519357369,BMW,Diesel,4636.363636363636
Honda,CR-V,14,87000,Dealer,Petrol,Manual,10.8,2354,152.0,5,475000,13.07107218827772,11.373674891823535,Honda,Petrol,6214.285714285715
Maruti,Swift,8,77831,Dealer,Diesel,Manual,22.9,1248,74.0,5,450000,13.017005083966255,11.262307936655263,Maruti,Diesel,9728.875
Maruti,Celerio,2,58000,Dealer,Petrol,Manual,21.63,998,67.04,5,495000,13.112315061750808,10.968215530759236,Maruti,Petrol,29000.0
Maruti,Swift Dzire,4,120000,Individual,Diesel,Manual,28.4,1248,74.02,5,560000,13.235693848424024,11.695255355062795,Maruti,Diesel,30000.0
Toyota,Innova,9,63000,Dealer,Diesel,Manual,12.99,2494,100.0,8,1035000,13.849912950864715,11.050905878263567,Toyota,Diesel,7000.0
Maruti,Ciaz,4,32000,Dealer,Petrol,Manual,20.73,1373,91.1,5,795000,13.586098651497313,10.373522431293592,Maruti,Petrol,8000.0
Hyundai,Grand i10,6,45000,Dealer,Petrol,Manual,18.9,1197,82.0,5,405000,12.91164481522143,10.714439990727769,Hyundai,Petrol,7500.0
Honda,Amaze,7,20000,Individual,Petrol,Manual,18.0,1198,86.7,5,550000,13.217675375388819,9.90353755128617,Honda,Petrol,2857.1428571428573
Toyota,Innova,3,65750,Dealer,Diesel,Manual,13.68,2393,147.8,8,1925000,14.470437045184406,11.093630159049829,Toyota,Diesel,21916.666666666668
Tata,Tiago,3,60000,Individual,Diesel,Manual,27.28,1047,69.0,5,425000,12.959846800844963,11.002116507732017,Tata,Diesel,20000.0
Toyota,Innova,5,44236,Dealer,Diesel,Manual,12.99,2494,100.6,7,1611000,14.292366282891383,10.697316821961982,Toyota,Diesel,8847.2
Maruti,Alto,3,80000,Dealer,Petrol,Manual,22.74,796,47.3,5,290000,12.577639650232573,11.289794413577894,Maruti,Petrol,26666.666666666668
Land Rover,Rover,7,40000,Dealer,Diesel,Automatic,12.65,2993,255.0,5,6300000,15.656060350091908,10.596659732783579,Land Rover,Diesel,5714.285714285715
Maruti,Wagon R,6,60000,Individual,Petrol,Manual,20.51,998,67.06,5,375000,12.834683971615659,11.002116507732017,Maruti,Petrol,10000.0
Tata,Safari,6,147000,Individual,Diesel,Manual,14.0,2179,138.1,7,800000,13.592368256649284,11.898194668458823,Tata,Diesel,24500.0
Renault,KWID,4,40000,Dealer,Petrol,Manual,25.17,799,53.3,5,350000,12.765691290604371,10.596659732783579,Renault,Petrol,10000.0
Maruti,Eeco,11,97438,Dealer,CNG,Manual,15.1,1196,73.0,5,260000,12.468440756144114,11.486981820165282,Maruti,CNG,8858.0
Datsun,RediGO,3,30000,Individual,Petrol,Manual,22.5,999,67.0,5,255000,12.449022745701502,10.308985993422082,Datsun,Petrol,10000.0
BMW,6,3,12000,Dealer,Diesel,Automatic,17.09,2993,261.4,4,6400000,15.671808704579888,9.392745258631441,BMW,Diesel,4000.0
Renault,KWID,6,30000,Individual,Petrol,Manual,25.17,799,53.3,5,310000,12.644330802262578,10.308985993422082,Renault,Petrol,5000.0
Mercedes-Benz,GL-Class,3,20000,Dealer,Diesel,Automatic,17.9,2143,167.6,5,5100000,15.444751293772967,9.90353755128617,Mercedes-Benz,Diesel,6666.666666666667
Maruti,Swift Dzire,5,90000,Individual,Diesel,Manual,26.59,1248,74.0,5,552000,13.221305136851795,11.407576060361786,Maruti,Diesel,18000.0
Hyundai,Grand i10,5,37400,Individual,Diesel,Manual,24.0,1120,70.0,5,520000,13.161586013632684,10.529452721013085,Hyundai,Diesel,7480.0
Hyundai,Creta,5,39000,Dealer,Petrol,Manual,13.0,1591,121.3,5,920000,13.732130035981154,10.571342565808699,Hyundai,Petrol,7800.0
Hyundai,i20,2,10000,Individual,Petrol,Automatic,17.4,1197,81.86,5,750000,13.527829818844937,9.210440366976517,Hyundai,Petrol,5000.0
Hyundai,i20,7,58000,Dealer,Petrol,Manual,18.6,1197,81.83,5,590000,13.28787951079572,10.968215530759236,Hyundai,Petrol,8285.714285714286
Maruti,Alto,9,60000,Individual,Petrol,Manual,20.92,998,67.1,5,254000,12.445093483000798,11.002116507732017,Maruti,Petrol,6666.666666666667
Maruti,Ciaz,5,50000,Individual,Diesel,Manual,28.09,1248,88.5,5,650000,13.384729180332174,10.819798284210286,Maruti,Diesel,10000.0
Ford,Figo,7,60000,Individual,Diesel,Manual,20.0,1399,68.05,5,360000,12.793862088206213,11.002116507732017,Ford,Diesel,8571.42857142857
Renault,KWID,6,68000,Dealer,Petrol,Manual,25.17,799,53.3,5,325000,12.691583538230217,11.127277689932466,Renault,Petrol,11333.333333333334
Hyundai,i20,4,89823,Trustmark Dealer,Diesel,Manual,22.54,1396,88.73,5,690000,13.444448325847754,11.40560747916161,Hyundai,Diesel,22455.75
Maruti,Swift Dzire,6,43000,Dealer,Petrol,Manual,20.85,1197,83.14,5,625000,13.345508528717259,10.668978650219241,Maruti,Petrol,7166.666666666667
Maruti,Wagon R,8,37000,Dealer,Petrol,Manual,18.9,998,67.1,5,390000,12.873904582205107,10.518700218288165,Maruti,Petrol,4625.0
Maruti,Swift Dzire,5,20000,Individual,Petrol,Manual,20.85,1197,83.14,5,525000,13.171155446333852,9.90353755128617,Maruti,Petrol,4000.0
Hyundai,i10,10,82000,Dealer,Petrol,Automatic,16.95,1197,78.9,5,285000,12.560247968016562,11.314486721293981,Hyundai,Petrol,8200.0
Hyundai,i10,9,63000,Dealer,Petrol,Manual,20.36,1197,78.9,5,355000,12.779875885354993,11.050905878263567,Hyundai,Petrol,7000.0
Maruti,Swift Dzire,7,110000,Individual,Diesel,Manual,23.4,1248,74.0,5,390000,12.873904582205107,11.608244735642321,Maruti,Diesel,15714.285714285714
Maruti,Swift,8,50000,Individual,Petrol,Manual,18.6,1197,85.8,5,370000,12.821260987319457,10.819798284210286,Maruti,Petrol,6250.0
Maruti,Swift,11,85520,Dealer,Petrol,Manual,22.0,1197,81.8,5,280000,12.54254845357358,11.35651723880175,Maruti,Petrol,7774.545454545455
Hyundai,Verna,2,10000,Individual,Petrol,Manual,17.0,1591,121.3,5,1170000,13.972515161474428,9.210440366976517,Hyundai,Petrol,5000.0
Mahindra,Scorpio,8,209000,Individual,Diesel,Manual,12.05,2179,120.0,8,700000,13.45883704259595,12.250094315624496,Mahindra,Diesel,26125.0
Mahindra,XUV500,8,182340,Dealer,Diesel,Manual,15.1,2179,140.0,7,825000,13.623139877437296,12.113633839384029,Mahindra,Diesel,22792.5
Ford,Ecosport,6,60172,Dealer,Petrol,Automatic,16.5,1499,110.0,5,800000,13.592368256649284,11.00497902570508,Ford,Petrol,10028.666666666666
Hyundai,Verna,8,66000,Individual,Diesel,Manual,22.32,1582,126.32,5,500000,13.122365377402328,11.097425172408931,Hyundai,Diesel,8250.0
Hyundai,i20,2,47527,Dealer,Diesel,Manual,22.54,1396,88.76,5,900000,13.710151153416941,10.769074290035578,Hyundai,Diesel,23763.5
Hyundai,Grand i10,6,64000,Dealer,Petrol,Manual,18.9,1197,82.0,5,390000,12.873904582205107,11.06665398721974,Hyundai,Petrol,10666.666666666666
Hyundai,Santro,8,28054,Individual,Petrol,Manual,17.92,1086,62.1,5,398000,12.894209796826232,10.241922148185072,Hyundai,Petrol,3506.75
Mahindra,Scorpio,14,75823,Dealer,Diesel,Manual,10.5,2179,120.0,8,310000,12.644330802262578,11.23617014420737,Mahindra,Diesel,5415.928571428572
Mahindra,XUV500,5,56500,Dealer,Diesel,Automatic,16.0,1997,140.0,7,1275000,14.058457520888082,10.942013616092948,Mahindra,Diesel,11300.0
Toyota,Fortuner,3,70000,Individual,Diesel,Manual,14.24,2755,174.5,7,2700000,14.80876270134486,11.156264806643742,Toyota,Diesel,23333.333333333332
Mahindra,XUV500,3,40328,Dealer,Diesel,Manual,15.1,2179,152.87,7,1550000,14.253766134056512,10.604826092122362,Mahindra,Diesel,13442.666666666666
Hyundai,Verna,9,91462,Dealer,Diesel,Automatic,19.08,1582,126.32,5,580000,13.270785106659046,11.423689797898676,Hyundai,Diesel,10162.444444444445
Maruti,Swift Dzire,3,32000,Individual,Diesel,Manual,28.4,1248,74.02,5,750000,13.527829818844937,10.373522431293592,Maruti,Diesel,10666.666666666666
Ford,Ecosport,8,81000,Dealer,Diesel,Manual,22.7,1498,89.84,5,575000,13.26212705890841,11.302216779257382,Ford,Diesel,10125.0
Hyundai,Creta,2,10000,Dealer,Diesel,Automatic,17.6,1582,126.2,5,1550000,14.253766134056512,9.210440366976517,Hyundai,Diesel,5000.0
Hyundai,i10,9,54943,Dealer,Petrol,Manual,20.36,1197,78.9,5,280000,12.54254845357358,10.914069763697203,Hyundai,Petrol,6104.777777777777
Maruti,Wagon R,12,64000,Individual,LPG,Manual,17.3,1061,57.5,5,160000,11.982935344196433,11.06665398721974,Maruti,Other,5333.333333333333
Tata,Safari,9,80000,Individual,Diesel,Manual,13.93,2179,138.03,7,285000,12.560247968016562,11.289794413577894,Tata,Diesel,8888.888888888889
